id,key,value,type 
7012078835,source,Open Cities Accra / GARID- Field Survey,regular
7012078836,city,Accra,addr
7012078836,community,Nima,addr
7012078836,suburb,German Base,addr
7012078836,amenity,waste_disposal,regular
7012078836,source,Open Cities Accra / GARID- Field Survey,regular
7012078836,waste,trash,regular
7012078837,city,Accra,addr
7012078837,community,Nima,addr
7012078837,street,Mallam Kamka Street,addr
7012078837,suburb,Mallam Sani,addr
7012078837,amenity,waste_disposal,regular
7012078837,source,Open Cities Accra / GARID- Field Survey,regular
7012078837,waste,trash,regular
7012078838,city,Accra,addr
7012078838,community,Nima,addr
7012078838,suburb,Mallam Sani,addr
7012078838,shop,convenience,regular
7012078838,source,Open Cities Accra / GARID- Field Survey,regular
7012078839,city,Accra,addr
7012078839,community,Nima,addr
7012078839,suburb,Methodist Down,addr
7012078839,amenity,waste_disposal,regular
7012078839,source,Open Cities Accra / GARID- Field Survey,regular
7012078839,waste,trash,regular
7012078840,city,Accra,addr
7012078840,community,Nima,addr
7012078840,street,Mallam Kamka Street,addr
7012078840,suburb,Mallam Sani,addr
7012078840,shop,antiques,regular
7012078840,source,Open Cities Accra / GARID- Field Survey,regular
7012078841,city,Accra,addr
7012078841,community,Nima,addr
7012078841,street,Mallam Kamka Street,addr
7012078841,suburb,Methodist Down,addr
7012078841,amenity,fast_food,regular
7012078841,source,Open Cities Accra / GARID- Field Survey,regular
7012078842,city,Accra,addr
7012078842,community,Nima,addr
7012078842,street,Mallam Murtala Street,addr
7012078842,suburb,German Base,addr
7012078842,opening_hours,Mo-Sa 08:00-18:00,regular
7012078842,shop,convenience,regular
7012078842,source,Open Cities Accra / GARID- Field Survey,regular
7012078843,city,Accra,addr
7012078843,community,Nima,addr
7012078843,street,Mallam Murtala Street,addr
7012078843,suburb,German Base,addr
7012078843,opening_hours,Mo-Sa 08:00-18:00,regular
7012078843,shop,convenience,regular
7012078843,source,Open Cities Accra / GARID- Field Survey,regular
7012078844,city,Accra,addr
7012078844,community,Nima,addr
7012078844,street,Mallam Murtala Street,addr
7012078844,suburb,German Base,addr
7012078844,amenity,waste_basket,regular
7012078844,fee,no,regular
7012078844,source,Open Cities Accra / GARID- Field Survey,regular
7012078844,waste,trash,regular
7012078845,city,Accra,addr
7012078845,community,Nima,addr
7012078845,street,Mallam Kamka Street,addr
7012078845,suburb,Mallam Sani,addr
7012078845,amenity,waste_disposal,regular
7012078845,source,Open Cities Accra / GARID- Field Survey,regular
7012078845,waste,trash,regular
7012078846,city,Accra,addr
7012078846,community,Nima,addr
7012078846,street,Mallam Kamka Street,addr
7012078846,suburb,Mallam Sani,addr
7012078846,shop,convenience,regular
7012078846,source,Open Cities Accra / GARID- Field Survey,regular
7012078847,city,Accra,addr
7012078847,community,Nima,addr
7012078847,street,Mallam Kamka Street,addr
7012078847,suburb,Mallam Sani,addr
7012078847,name,Vid Franca Hair and Nail Beauty Palor,regular
7012078847,shop,beauty,regular
7012078847,source,Open Cities Accra / GARID- Field Survey,regular
7012078848,city,Accra,addr
7012078848,community,Nima,addr
7012078848,street,Mallam Kamka Street,addr
7012078848,suburb,Mallam Sani,addr
7012078848,amenity,waste_disposal,regular
7012078848,source,Open Cities Accra / GARID- Field Survey,regular
7012078848,waste,trash,regular
7012078849,city,Accra,addr
7012078849,community,Nima,addr
7012078849,street,Mallam Kamka Street,addr
7012078849,suburb,Mallam Sani,addr
7012078849,amenity,waste_basket,regular
7012078849,fee,no,regular
7012078849,source,Open Cities Accra / GARID- Field Survey,regular
7012078849,waste,plastic,regular
7012078850,city,Accra,addr
7012078850,community,Nima,addr
7012078850,street,Mallam Murtala Street,addr
7012078850,suburb,German Base,addr
7012078850,name,Harriet Mirekua Licensed Chemicals,regular
7012078850,opening_hours,Mo-Sa 08:00-18:00,regular
7012078850,shop,chemist,regular
7012078850,source,Open Cities Accra / GARID- Field Survey,regular
7012078851,city,Accra,addr
7012078851,community,Nima,addr
7012078851,country,GH,addr
7012078851,street,Mallam Kamka Street,addr
7012078851,suburb,Methodist Down,addr
7012078851,amenity,mobile_money_agent,regular
7012078851,cash,yes,payment
7012078851,source,Open Cities Accra / GARID- Field Survey,regular
7012078852,city,Accra,addr
7012078852,community,Nima,addr
7012078852,street,Edward Akufo Addo Street,addr
7012078852,suburb,German Base,addr
7012078852,name,Ladingo Bridals,regular
7012078852,opening_hours,Mo-Sa 08:00-18:00,regular
7012078852,phone,0243840290,regular
7012078852,shop,beauty,regular
7012078852,source,Open Cities Accra / GARID- Field Survey,regular
7012078853,city,Accra,addr
7012078853,community,Nima,addr
7012078853,suburb,German Base,addr
7012078853,amenity,waste_disposal,regular
7012078853,source,Open Cities Accra / GARID- Field Survey,regular
7012078853,waste,trash,regular
7012078854,city,Accra,addr
7012078854,community,Nima,addr
7012078854,street,Mallam Murtala Street,addr
7012078854,suburb,German Base,addr
7012078854,amenity,fast_food,regular
7012078854,source,Open Cities Accra / GARID- Field Survey,regular
7012078855,city,Accra,addr
7012078855,community,Nima,addr
7012078855,suburb,German Base,addr
7012078855,amenity,waste_disposal,regular
7012078855,source,Open Cities Accra / GARID- Field Survey,regular
7012078855,waste,trash,regular
7012078856,city,Accra,addr
7012078856,community,Nima,addr
7012078856,street,Mallam Kamka Street,addr
7012078856,suburb,Methodist Down,addr
7012078856,shop,hardware,regular
7012078856,source,Open Cities Accra / GARID- Field Survey,regular
7012078857,city,Accra,addr
7012078857,community,Nima,addr
7012078857,street,Mallam Murtala Street,addr
7012078857,suburb,German Base,addr
7012078857,opening_hours,Mo-Sa 08:00-18:00,regular
7012078857,shop,convenience,regular
7012078857,source,Open Cities Accra / GARID- Field Survey,regular
7012078858,city,Accra,addr
7012078858,community,Nima,addr
7012078858,suburb,German Base,addr
7012078858,name,Shalty Beauty,regular
7012078858,phone,+233268916450,regular
7012078858,shop,beauty,regular
7012078858,source,Open Cities Accra / GARID- Field Survey,regular
7012078859,city,Accra,addr
7012078859,community,Nima,addr
7012078859,street,Mallam Kamka Street,addr
7012078859,suburb,Mallam Sani,addr
7012078859,name,God Grace Fashion,regular
7012078859,shop,tailor,regular
7012078859,source,Open Cities Accra / GARID- Field Survey,regular
7012078860,city,Accra,addr
7012078860,community,Nima,addr
7012078860,street,Mallam Murtala Street,addr
7012078860,suburb,German Base,addr
7012078860,amenity,drinking_water,regular
7012078860,drinking_water,yes,regular
7012078860,man_made,storage_tank,regular
7012078860,operational_status,ok,regular
7012078860,pump,powered,regular
7012078860,source,Open Cities Accra / GARID- Field Survey,regular
7012078861,city,Accra,addr
7012078861,community,Nima,addr
7012078861,street,Mallam Murtala Street,addr
7012078861,suburb,German Base,addr
7012078861,opening_hours,Mo-Sa 08:00-18:00,regular
7012078861,shop,clothes,regular
7012078861,source,Open Cities Accra / GARID- Field Survey,regular
7012078862,city,Accra,addr
7012078862,community,Nima,addr
7012078862,street,Mallam Kamka Street,addr
7012078862,suburb,Mallam Sani,addr
7012078862,phone,+233274120015,contact
7012078862,name,To God Be The Glory,regular
7012078862,phone,+233246330008,regular
7012078862,shop,kiosk,regular
7012078862,source,Open Cities Accra / GARID- Field Survey,regular
7012078863,city,Accra,addr
7012078863,community,Nima,addr
7012078863,street,Mallam Murtala Street,addr
7012078863,suburb,German Base,addr
7012078863,amenity,water_point,regular
7012078863,drinking_water,yes,regular
7012078863,man_made,storage_tank,regular
7012078863,name,Water Pro Poor Pilot Project,regular
7012078863,operational_status,ok,regular
7012078863,pump,powered,regular
7012078863,source,Open Cities Accra / GARID- Field Survey,regular
7012078864,city,Accra,addr
7012078864,community,Nima,addr
7012078864,street,Mallam Murtala Street,addr
7012078864,suburb,German Base,addr
7012078864,opening_hours,Mo-Sa 08:00-18:00,regular
7012078864,shop,convenience,regular
7012078864,source,Open Cities Accra / GARID- Field Survey,regular
7012078865,city,Accra,addr
7012078865,community,Nima,addr
7012078865,suburb,Mallam Sani,addr
7012078865,name,Its all Matter of Time,regular
7012078865,phone,+233553774363,regular
7012078865,shop,hairdresser,regular
7012078865,source,Open Cities Accra / GARID- Field Survey,regular
7012078866,city,Accra,addr
7012078866,community,Nima,addr
7012078866,suburb,Mallam Sani,addr
7012078866,amenity,waste_disposal,regular
7012078866,fee,no,regular
7012078866,source,Open Cities Accra / GARID- Field Survey,regular
7012078866,waste,trash,regular
7012078867,city,Accra,addr
7012078867,community,Nima,addr
7012078867,street,Edward Akufo Addo Street,addr
7012078867,suburb,Methodist Down,addr
7012078867,amenity,fast_food,regular
7012078867,name,Ideas Fast Food,regular
7012078867,phone,0243236399,regular
7012078867,source,Open Cities Accra / GARID- Field Survey,regular
7012078868,city,Accra,addr
7012078868,community,Nima,addr
7012078868,suburb,German Base,addr
7012078868,amenity,waste_basket,regular
7012078868,source,Open Cities Accra / GARID- Field Survey,regular
7012078868,waste,trash,regular
7012078869,city,Accra,addr
7012078869,community,Nima,addr
7012078869,street,Mallam Murtala Street,addr
7012078869,suburb,German Base,addr
7012078869,name,R and R lounge,regular
7012078869,opening_hours,Mo-Sa 08:00-18:00,regular
7012078869,phone,+233553774363,regular
7012078869,shop,beauty,regular
7012078869,source,Open Cities Accra / GARID- Field Survey,regular
7012078870,city,Accra,addr
7012078870,community,Nima,addr
7012078870,suburb,Mallam Sani,addr
7012078870,phone,+233248546295,regular
7012078870,shop,tailor,regular
7012078870,source,Open Cities Accra / GARID- Field Survey,regular
7012078871,city,Accra,addr
7012078871,community,Nima,addr
7012078871,street,Mallam Kamka Street,addr
7012078871,suburb,Mallam Sani,addr
7012078871,amenity,waste_disposal,regular
7012078871,source,Open Cities Accra / GARID- Field Survey,regular
7012078871,waste,trash,regular
7012078872,city,Accra,addr
7012078872,community,Nima,addr
7012078872,suburb,Mallam Sani,addr
7012078872,amenity,waste_basket,regular
7012078872,fee,no,regular
7012078872,source,Open Cities Accra / GARID- Field Survey,regular
7012078872,waste,trash,regular
7012078873,city,Accra,addr
7012078873,community,Nima,addr
7012078873,suburb,German Base,addr
7012078873,shop,convenience,regular
7012078873,source,Open Cities Accra / GARID- Field Survey,regular
7012078874,city,Accra,addr
7012078874,community,Nima,addr
7012078874,street,Edward Akufo Addo Street,addr
7012078874,suburb,Methodist Down,addr
7012078874,name,Hajj Ventures,regular
7012078874,shop,copyshop,regular
7012078874,source,Open Cities Accra / GARID- Field Survey,regular
7012078875,city,Accra,addr
7012078875,community,Nima,addr
7012078875,street,Mallam Kamka Street,addr
7012078875,suburb,Mallam Sani,addr
7012078875,shop,tailor,regular
7012078875,source,Open Cities Accra / GARID- Field Survey,regular
7012078876,city,Accra,addr
7012078876,community,Nima,addr
7012078876,street,Mallam Kamka Street,addr
7012078876,suburb,Methodist Down,addr
7012078876,shop,convenience,regular
7012078876,source,Open Cities Accra / GARID- Field Survey,regular
7012078877,city,Accra,addr
7012078877,community,Nima,addr
7012078877,country,GH,addr
7012078877,street,Mallam Kamka Street,addr
7012078877,suburb,Mallam Sani,addr
7012078877,amenity,mobile_money_agent,regular
7012078877,name,ABM Ventures,regular
7012078877,cash,yes,payment
7012078877,source,Open Cities Accra / GARID- Field Survey,regular
7012078878,city,Accra,addr
7012078878,community,Nima,addr
7012078878,suburb,Mallam Sani,addr
7012078878,shop,convenience,regular
7012078878,source,Open Cities Accra / GARID- Field Survey,regular
7012078879,city,Accra,addr
7012078879,community,Nima,addr
7012078879,suburb,Mallam Sani,addr
7012078879,name,Ima Ventures,regular
7012078879,shop,clothes,regular
7012078879,source,Open Cities Accra / GARID- Field Survey,regular
7012078880,city,Accra,addr
7012078880,community,Nima,addr
7012078880,suburb,Mallam Sani,addr
7012078880,shop,convenience,regular
7012078880,source,Open Cities Accra / GARID- Field Survey,regular
7012078881,city,Accra,addr
7012078881,community,Nima,addr
7012078881,suburb,Mallam Sani,addr
7012078881,amenity,waste_basket,regular
7012078881,fee,no,regular
7012078881,source,Open Cities Accra / GARID- Field Survey,regular
7012078881,waste,trash,regular
7012078882,city,Accra,addr
7012078882,community,Nima,addr
7012078882,street,Mallam Murtala Street,addr
7012078882,suburb,German Base,addr
7012078882,name,Best Buy Unisex Boutique,regular
7012078882,opening_hours,Mo-Sa 08:00-18:00,regular
7012078882,phone,+233244053512,regular
7012078882,shop,boutique,regular
7012078882,source,Open Cities Accra / GARID- Field Survey,regular
7012078883,city,Accra,addr
7012078883,community,Nima,addr
7012078883,street,Edward Akufo Addo Street,addr
7012078883,suburb,German Base,addr
7012078883,opening_hours,Mo-Sa 08:00-18:00,regular
7012078883,shop,hardware,regular
7012078883,source,Open Cities Accra / GARID- Field Survey,regular
7012078884,city,Accra,addr
7012078884,community,Nima,addr
7012078884,suburb,Mallam Sani,addr
7012078884,amenity,waste_dump_site,regular
7012078884,fee,no,regular
7012078884,source,Open Cities Accra / GARID- Field Survey,regular
7012078884,waste,trash,regular
7012078885,city,Accra,addr
7012078885,community,Nima,addr
7012078885,suburb,German Base,addr
7012078885,amenity,waste_basket,regular
7012078885,fee,no,regular
7012078885,source,Open Cities Accra / GARID- Field Survey,regular
7012078885,waste,trash,regular
7012078886,city,Accra,addr
7012078886,community,Nima,addr
7012078886,suburb,German Base,addr
7012078886,amenity,waste_basket,regular
7012078886,fee,no,regular
7012078886,source,Open Cities Accra / GARID- Field Survey,regular
7012078886,waste,trash,regular
7012078887,city,Accra,addr
7012078887,community,Nima,addr
7012078887,street,Edward Akufo Addo Street,addr
7012078887,suburb,Methodist Down,addr
7012078887,amenity,place_of_worship,regular
7012078887,opening_hours,24/7,regular
7012078887,religion,muslim,regular
7012078887,source,Open Cities Accra / GARID- Field Survey,regular
7012078888,city,Accra,addr
7012078888,community,Nima,addr
7012078888,street,Mallam Murtala Street,addr
7012078888,suburb,German Base,addr
7012078888,amenity,drinking_water,regular
7012078888,drinking_water,yes,regular
7012078888,man_made,storage_tank,regular
7012078888,operational_status,ok,regular
7012078888,pump,powered,regular
7012078888,source,Open Cities Accra / GARID- Field Survey,regular
7012078889,city,Accra,addr
7012078889,community,Nima,addr
7012078889,suburb,German Base,addr
7012078889,amenity,place_of_worship,regular
7012078889,religion,muslim,regular
7012078889,source,Open Cities Accra / GARID- Field Survey,regular
7012078890,city,Accra,addr
7012078890,community,Nima,addr
7012078890,street,Mallam Kamka Street,addr
7012078890,suburb,Mallam Sani,addr
7012078890,name,Seth Frimpong,regular
7012078890,shop,chemist,regular
7012078890,source,Open Cities Accra / GARID- Field Survey,regular
7012078891,city,Accra,addr
7012078891,community,Nima,addr
7012078891,country,GH,addr
7012078891,street,Mallam Murtala Street,addr
7012078891,suburb,German Base,addr
7012078891,amenity,mobile_money_agent,regular
7012078891,name,Bihal Cryptobits,regular
7012078891,opening_hours,Mo-Sa 08:00-18:00,regular
7012078891,cash,yes,payment
7012078891,phone,+233243211850,regular
7012078891,source,Open Cities Accra / GARID- Field Survey,regular
7012078892,city,Accra,addr
7012078892,community,Nima,addr
7012078892,street,Mallam Murtala Street,addr
7012078892,suburb,German Base,addr
7012078892,amenity,waste_dump_site,regular
7012078892,fee,no,regular
7012078892,source,Open Cities Accra / GARID- Field Survey,regular
7012078892,waste,trash,regular
7012078893,city,Accra,addr
7012078893,community,Nima,addr
7012078893,street,Mallam Kamka Street,addr
7012078893,suburb,Mallam Sani,addr
7012078893,amenity,waste_basket,regular
7012078893,fee,no,regular
7012078893,source,Open Cities Accra / GARID- Field Survey,regular
7012078893,waste,trash,regular
7012078894,city,Accra,addr
7012078894,community,Nima,addr
7012078894,suburb,Methodist Down,addr
7012078894,shop,convenience,regular
7012078894,source,Open Cities Accra / GARID- Field Survey,regular
7012078895,city,Accra,addr
7012078895,community,Nima,addr
7012078895,suburb,Mallam Sani,addr
7012078895,shop,tailor,regular
7012078895,source,Open Cities Accra / GARID- Field Survey,regular
7012078896,city,Accra,addr
7012078896,community,Nima,addr
7012078896,street,Edward Akufo Addo Street,addr
7012078896,suburb,Methodist Down,addr
7012078896,amenity,waste_disposal,regular
7012078896,source,Open Cities Accra / GARID- Field Survey,regular
7012078896,waste,trash,regular
7012078897,city,Accra,addr
7012078897,community,Nima,addr
7012078897,street,Edward Akufo Addo Street,addr
7012078897,suburb,Methodist Down,addr
7012078897,amenity,waste_disposal,regular
7012078897,source,Open Cities Accra / GARID- Field Survey,regular
7012078897,waste,trash,regular
7012078898,city,Accra,addr
7012078898,community,Nima,addr
7012078898,suburb,Mallam Sani,addr
7012078898,shop,kiosk,regular
7012078898,source,Open Cities Accra / GARID- Field Survey,regular
7015145711,city,Accra,addr
7015145711,community,Nima,addr
7015145711,street,Ajakroba Street,addr
7015145711,suburb,Angola,addr
7015145711,name,Enaba Finished Point,regular
7015145711,phone,+233249283646,regular
7015145711,shop,copyshop,regular
7015145711,source,Open Cities Accra / GARID- Field Survey,regular
7015145712,city,Accra,addr
7015145712,community,Nima,addr
7015145712,street,Kulikuli Lane,addr
7015145712,suburb,Angola,addr
7015145712,shop,kiosk,regular
7015145712,source,Open Cities Accra / GARID- Field Survey,regular
7015145713,city,Accra,addr
7015145713,community,Nima,addr
7015145713,street,Ajakroba Street,addr
7015145713,suburb,Angola,addr
7015145713,shop,tailor,regular
7015145713,source,Open Cities Accra / GARID- Field Survey,regular
7015145714,city,Accra,addr
7015145714,community,Nima,addr
7015145714,street,Kulikuli Lane,addr
7015145714,suburb,Angola,addr
7015145714,shop,greengrocer,regular
7015145714,source,Open Cities Accra / GARID- Field Survey,regular
7015145715,city,Accra,addr
7015145715,community,Nima,addr
7015145715,suburb,Angola,addr
7015145715,shop,tailor,regular
7015145715,source,Open Cities Accra / GARID- Field Survey,regular
7015145716,city,Accra,addr
7015145716,community,Nima,addr
7015145716,shop,kiosk,regular
7015145716,source,Open Cities Accra / GARID- Field Survey,regular
7015145717,city,Accra,addr
7015145717,community,Nima,addr
7015145717,amenity,waste_disposal,regular
7015145717,source,Open Cities Accra / GARID- Field Survey,regular
7015145717,waste,trash,regular
7015145718,city,Accra,addr
7015145718,community,Nima,addr
7015145718,street,Ajakroba Street,addr
7015145718,suburb,Angola,addr
7015145718,name,Oleasco Printing and Stationery Shop,regular
7015145718,phone,+233244742756,regular
7015145718,shop,copyshop,regular
7015145718,source,Open Cities Accra / GARID- Field Survey,regular
7015145719,city,Accra,addr
7015145719,community,Nima,addr
7015145719,street,Ajakroba Street,addr
7015145719,suburb,Angola,addr
7015145719,name,Baa Meyi Shei Allah Enterprise,regular
7015145719,phone,+233243889975,regular
7015145719,shop,kiosk,regular
7015145719,source,Open Cities Accra / GARID- Field Survey,regular
7015145720,city,Accra,addr
7015145720,community,Nima,addr
7015145720,street,Ajakroba Street,addr
7015145720,suburb,Angola,addr
7015145720,shop,kiosk,regular
7015145720,source,Open Cities Accra / GARID- Field Survey,regular
7015145721,city,Accra,addr
7015145721,community,Nima,addr
7015145721,street,Ajakroba Street,addr
7015145721,suburb,Angola,addr
7015145721,name,ZHa'T,regular
7015145721,shop,boutique,regular
7015145721,source,Open Cities Accra / GARID- Field Survey,regular
7015145722,city,Accra,addr
7015145722,community,Nima,addr
7015145722,street,Chief Chamba Street,addr
7015145722,suburb,Angola,addr
7015145722,name,Multi Impressions,regular
7015145722,shop,copyshop,regular
7015145722,source,Open Cities Accra / GARID- Field Survey,regular
7015145723,city,Accra,addr
7015145723,community,Nima,addr
7015145723,street,Ajakroba Street,addr
7015145723,suburb,Angola,addr
7015145723,craft,handicraft,regular
7015145723,name,Bead Shop,regular
7015145723,source,Open Cities Accra / GARID- Field Survey,regular
7015145724,city,Accra,addr
7015145724,community,Nima,addr
7015145724,amenity,waste_disposal,regular
7015145724,source,Open Cities Accra / GARID- Field Survey,regular
7015145724,waste,trash,regular
7015145725,city,Accra,addr
7015145725,community,Nima,addr
7015145725,street,Ajakroba Street,addr
7015145725,suburb,Angola,addr
7015145725,shop,kiosk,regular
7015145725,source,Open Cities Accra / GARID- Field Survey,regular
7015145726,city,Accra,addr
7015145726,community,Nima,addr
7015145726,amenity,waste_disposal,regular
7015145726,source,Open Cities Accra / GARID- Field Survey,regular
7015145726,waste,trash,regular
7015145727,city,Accra,addr
7015145727,community,Nima,addr
7015145727,amenity,waste_disposal,regular
7015145727,source,Open Cities Accra / GARID- Field Survey,regular
7015145727,waste,trash,regular
7015145728,city,Accra,addr
7015145728,community,Nima,addr
7015145728,amenity,waste_dump_site,regular
7015145728,source,Open Cities Accra / GARID- Field Survey,regular
7015145728,waste,trash,regular
7015145729,city,Accra,addr
7015145729,community,Nima,addr
7015145729,street,Ajakroba Street,addr
7015145729,suburb,Angola,addr
7015145729,craft,electrician,regular
7015145729,name,Benasco Electrical Company Limited,regular
7015145729,phone,+233245739746,regular
7015145729,source,Open Cities Accra / GARID- Field Survey,regular
7015145730,city,Accra,addr
7015145730,community,Nima,addr
7015145730,shop,kiosk,regular
7015145730,source,Open Cities Accra / GARID- Field Survey,regular
7015145731,city,Accra,addr
7015145731,community,Nima,addr
7015145731,suburb,Angola,addr
7015145731,name,Meela Beauty Trends,regular
7015145731,phone,+233570807773,regular
7015145731,shop,beauty,regular
7015145731,source,Open Cities Accra / GARID- Field Survey,regular
7015145732,city,Accra,addr
7015145732,community,Nima,addr
7015145732,street,Ajakroba Street,addr
7015145732,suburb,Angola,addr
7015145732,shop,kiosk,regular
7015145732,source,Open Cities Accra / GARID- Field Survey,regular
7015145733,city,Accra,addr
7015145733,community,Nima,addr
7015145733,street,Ajakroba Street,addr
7015145733,suburb,Angola,addr
7015145733,shop,hairdresser,regular
7015145733,source,Open Cities Accra / GARID- Field Survey,regular
7015145734,city,Accra,addr
7015145734,community,Nima,addr
7015145734,street,Ajakroba Street,addr
7015145734,suburb,Angola,addr
7015145734,name,Mimi Browns Beauty Bank,regular
7015145734,shop,beauty,regular
7015145734,source,Open Cities Accra / GARID- Field Survey,regular
7015145735,city,Accra,addr
7015145735,community,Nima,addr
7015145735,street,Ajakroba Street,addr
7015145735,suburb,Angola,addr
7015145735,amenity,waste_dump_site,regular
7015145735,source,Open Cities Accra / GARID- Field Survey,regular
7015145735,waste,trash,regular
7015145736,city,Accra,addr
7015145736,community,Nima,addr
7015145736,street,Ajakroba Street,addr
7015145736,suburb,Angola,addr
7015145736,shop,tailor,regular
7015145736,source,Open Cities Accra / GARID- Field Survey,regular
7015145737,city,Accra,addr
7015145737,community,Nima,addr
7015145737,street,Ajakroba Street,addr
7015145737,suburb,Angola,addr
7015145737,shop,clothes,regular
7015145737,source,Open Cities Accra / GARID- Field Survey,regular
7015145738,city,Accra,addr
7015145738,community,Nima,addr
7015145738,street,Ajakroba Street,addr
7015145738,suburb,Angola,addr
7015145738,shop,kiosk,regular
7015145738,source,Open Cities Accra / GARID- Field Survey,regular
7015145739,city,Accra,addr
7015145739,community,Nima,addr
7015145739,street,Chief Chamba Street,addr
7015145739,suburb,Angola,addr
7015145739,shop,hardware,regular
7015145739,source,Open Cities Accra / GARID- Field Survey,regular
7015145740,city,Accra,addr
7015145740,community,Nima,addr
7015145740,amenity,waste_disposal,regular
7015145740,source,Open Cities Accra / GARID- Field Survey,regular
7015145740,waste,trash,regular
7015145741,city,Accra,addr
7015145741,community,Nima,addr
7015145741,shop,tailor,regular
7015145741,source,Open Cities Accra / GARID- Field Survey,regular
7015145742,city,Accra,addr
7015145742,community,Nima,addr
7015145742,street,Chief Chamba,addr
7015145742,suburb,Akotex,addr
7015145742,amenity,waste_dump_site,regular
7015145742,source,Open Cities Accra / GARID- Field Survey,regular
7015145742,waste,trash,regular
7015145743,city,Accra,addr
7015145743,community,Nima,addr
7015145743,suburb,Angola,addr
7015145743,shop,kiosk,regular
7015145743,source,Open Cities Accra / GARID- Field Survey,regular
7015145744,city,Accra,addr
7015145744,community,Nima,addr
7015145744,shop,kiosk,regular
7015145744,source,Open Cities Accra / GARID- Field Survey,regular
7015145745,city,Accra,addr
7015145745,community,Nima,addr
7015145745,amenity,waste_disposal,regular
7015145745,source,Open Cities Accra / GARID- Field Survey,regular
7015145745,waste,trash,regular
7015145746,city,Accra,addr
7015145746,community,Nima,addr
7015145746,street,Ajakroba Street,addr
7015145746,suburb,Angola,addr
7015145746,name,A-klass Multimedia,regular
7015145746,phone,+233302962222,regular
7015145746,shop,copyshop,regular
7015145746,source,Open Cities Accra / GARID- Field Survey,regular
7015145747,city,Accra,addr
7015145747,community,Nima,addr
7015145747,street,Ajakroba Street,addr
7015145747,suburb,Angola,addr
7015145747,shop,tailor,regular
7015145747,source,Open Cities Accra / GARID- Field Survey,regular
7015145748,city,Accra,addr
7015145748,community,Nima,addr
7015145748,street,Ajakroba Street,addr
7015145748,suburb,Angola,addr
7015145748,shop,electronics,regular
7015145748,source,Open Cities Accra / GARID- Field Survey,regular
7015145749,city,Accra,addr
7015145749,community,Nima,addr
7015145749,street,Ajakroba Street,addr
7015145749,suburb,Angola,addr
7015145749,name,Multi Bizz System,regular
7015145749,shop,electronics,regular
7015145749,source,Open Cities Accra / GARID- Field Survey,regular
7015145750,city,Accra,addr
7015145750,community,Nima,addr
7015145750,street,Ajakroba Street,addr
7015145750,amenity,waste_dump_site,regular
7015145750,operator,IMB ANMA,regular
7015145750,source,Open Cities Accra / GARID- Field Survey,regular
7015145750,waste,trash,regular
7015145751,city,Accra,addr
7015145751,community,Nima,addr
7015145751,amenity,waste_disposal,regular
7015145751,source,Open Cities Accra / GARID- Field Survey,regular
7015145751,waste,trash,regular
7015145752,city,Accra,addr
7015145752,community,Nima,addr
7015145752,amenity,waste_dump_site,regular
7015145752,source,Open Cities Accra / GARID- Field Survey,regular
7015145752,waste,trash,regular
7015145753,city,Accra,addr
7015145753,community,Nima,addr
7015145753,amenity,waste_disposal,regular
7015145753,source,Open Cities Accra / GARID- Field Survey,regular
7015145753,waste,trash,regular
7015145754,city,Accra,addr
7015145754,community,Nima,addr
7015145754,street,Ajakroba Street,addr
7015145754,suburb,Angola,addr
7015145754,shop,shoes,regular
7015145754,source,Open Cities Accra / GARID- Field Survey,regular
7015145755,city,Accra,addr
7015145755,community,Nima,addr
7015145755,street,Ajakroba Street,addr
7015145755,suburb,Angola,addr
7015145755,name,Ebenezer Wiafe Bediako Licensed Over-the-Counter-Medicine Seller,regular
7015145755,phone,+233557963163,regular
7015145755,shop,chemist,regular
7015145755,source,Open Cities Accra / GARID- Field Survey,regular
7015145756,city,Accra,addr
7015145756,community,Nima,addr
7015145756,street,Ajakroba Street,addr
7015145756,suburb,Angola,addr
7015145756,shop,copyshop,regular
7015145756,source,Open Cities Accra / GARID- Field Survey,regular
7015145757,city,Accra,addr
7015145757,community,Nima,addr
7015145757,suburb,Nima,addr
7015145757,amenity,waste_dump_site,regular
7015145757,source,Open Cities Accra / GARID- Field Survey,regular
7015145757,handwashing,no,toilets
7015145757,waste,trash,regular
7015145758,city,Accra,addr
7015145758,community,Nima,addr
7015145758,amenity,waste_disposal,regular
7015145758,source,Open Cities Accra / GARID- Field Survey,regular
7015145758,waste,trash,regular
7015145759,city,Accra,addr
7015145759,community,Nima,addr
7015145759,street,Ajakroba Street,addr
7015145759,suburb,Angola,addr
7015145759,name,Noor Alhidaaya Charity,regular
7015145759,office,charity,regular
7015145759,source,Open Cities Accra / GARID- Field Survey,regular
7015145760,city,Accra,addr
7015145760,community,Nima,addr
7015145760,suburb,Angola,addr
7015145760,amenity,waste_dump_site,regular
7015145760,fee,no,regular
7015145760,source,Open Cities Accra / GARID- Field Survey,regular
7015145760,waste,trash,regular
7015145761,city,Accra,addr
7015145761,community,Nima,addr
7015145761,street,Ajakroba Street,addr
7015145761,suburb,Angola,addr
7015145761,shop,kiosk,regular
7015145761,source,Open Cities Accra / GARID- Field Survey,regular
7015145762,city,Accra,addr
7015145762,community,Nima,addr
7015145762,street,Ajakroba Street,addr
7015145762,suburb,Angola,addr
7015145762,shop,kiosk,regular
